iteration,bestCost
11023,3.29677e+06
11024,3.2958e+06
11025,3.29501e+06
11026,3.29473e+06
11027,3.29442e+06
11028,3.29399e+06
11029,3.29338e+06
11030,3.29295e+06
11031,3.29233e+06
11032,3.29204e+06
11033,3.29161e+06
11034,3.29131e+06
11035,3.29045e+06
11036,3.28985e+06
11037,3.28928e+06
11038,3.28859e+06
11039,3.28826e+06
11040,3.28802e+06
11041,3.28742e+06
11042,3.28697e+06
11043,3.2866e+06
11044,3.28603e+06
11045,3.28558e+06
11046,3.28528e+06
11047,3.28501e+06
11048,3.28454e+06
11049,3.28396e+06
11050,3.28361e+06
11051,3.28323e+06
11052,3.28245e+06
11053,3.28187e+06
11054,3.28131e+06
11055,3.28109e+06
11056,3.28086e+06
11057,3.27971e+06
11058,3.27928e+06
11059,3.2788e+06
11060,3.27809e+06
11061,3.27776e+06
11062,3.27723e+06
11063,3.27609e+06
11064,3.27522e+06
11065,3.27483e+06
11066,3.27429e+06
11067,3.27374e+06
11068,3.2733e+06
11069,3.27315e+06
11070,3.27268e+06
11071,3.27182e+06
11072,3.27098e+06
11073,3.27042e+06
11074,3.27011e+06
11075,3.26982e+06
11076,3.2694e+06
11077,3.26889e+06
11078,3.26854e+06
11079,3.26817e+06
11080,3.26791e+06
11081,3.26765e+06
11082,3.26734e+06
11083,3.26654e+06
11084,3.26607e+06
11085,3.26573e+06
11086,3.26531e+06
11087,3.265e+06
11088,3.26468e+06
11089,3.26424e+06
11090,3.26352e+06
11091,3.26233e+06
11092,3.26185e+06
11093,3.26107e+06
11094,3.2606e+06
11095,3.26021e+06
11096,3.26004e+06
11097,3.25923e+06
11098,3.25882e+06
11099,3.25807e+06
11100,3.25774e+06
11101,3.25738e+06
11102,3.25705e+06
11103,3.25671e+06
11104,3.25612e+06
11105,3.25566e+06
11106,3.25506e+06
11107,3.2544e+06
11108,3.25398e+06
11109,3.25356e+06
11110,3.25263e+06
11111,3.25185e+06
11112,3.25151e+06
11113,3.25102e+06
11114,3.25077e+06
11115,3.25021e+06
11116,3.25009e+06
11117,3.24975e+06
11118,3.24965e+06
11119,3.24903e+06
11120,3.24851e+06
11121,3.24791e+06
11122,3.24765e+06
11123,3.24702e+06
11124,3.24674e+06
11125,3.24633e+06
11126,3.24578e+06
11127,3.24506e+06
11128,3.24425e+06
11129,3.24408e+06
11130,3.24339e+06
11131,3.24309e+06
11132,3.24257e+06
11133,3.24212e+06
11134,3.24157e+06
11135,3.2411e+06
11136,3.24077e+06
11137,3.24057e+06
11138,3.24029e+06
11139,3.239e+06
11140,3.23854e+06
11141,3.23834e+06
11142,3.23782e+06
11143,3.2369e+06
11144,3.23621e+06
11145,3.23561e+06
11146,3.23419e+06
11147,3.23339e+06
11148,3.2331e+06
11149,3.23276e+06
11150,3.23226e+06
11151,3.23162e+06
11152,3.23043e+06
11153,3.22993e+06
11154,3.2296e+06
11155,3.22924e+06
11156,3.22869e+06
11157,3.22798e+06
11158,3.22741e+06
11159,3.22696e+06
11160,3.2262e+06
11161,3.22583e+06
11162,3.22478e+06
11163,3.22448e+06
11164,3.22414e+06
11165,3.22381e+06
11166,3.22309e+06
11167,3.22284e+06
11168,3.22208e+06
11169,3.22129e+06
11170,3.22079e+06
11171,3.22053e+06
11172,3.21917e+06
11173,3.21848e+06
11174,3.21806e+06
11175,3.21677e+06
11176,3.21635e+06
11177,3.21614e+06
11178,3.21539e+06
11179,3.21528e+06
11180,3.21502e+06
11181,3.21474e+06
11182,3.21408e+06
11183,3.21349e+06
11184,3.21307e+06
11185,3.21205e+06
11186,3.21153e+06
11187,3.21103e+06
11188,3.21009e+06
11189,3.20964e+06
11190,3.2091e+06
11191,3.20858e+06
11192,3.20799e+06
11193,3.20775e+06
11194,3.20718e+06
11195,3.20698e+06
11196,3.20645e+06
11197,3.20601e+06
11198,3.20566e+06
11199,3.20518e+06
11200,3.20488e+06
11201,3.20452e+06
11202,3.20434e+06
11203,3.20336e+06
11204,3.20295e+06
11205,3.20283e+06
11206,3.2024e+06
11207,3.2021e+06
11208,3.20167e+06
11209,3.20123e+06
11210,3.20027e+06
11211,3.19994e+06
11212,3.19958e+06
11213,3.19936e+06
11214,3.19897e+06
11215,3.19851e+06
11216,3.19779e+06
11217,3.19753e+06
11218,3.19719e+06
11219,3.19641e+06
11220,3.19578e+06
11221,3.19515e+06
11222,3.19456e+06
11223,3.19421e+06
11224,3.19383e+06
11225,3.19352e+06
11226,3.1929e+06
11227,3.19245e+06
11228,3.19175e+06
11229,3.1914e+06
11230,3.19101e+06
11231,3.19046e+06
11232,3.19004e+06
11233,3.18954e+06
11234,3.18884e+06
11235,3.18831e+06
11236,3.18798e+06
11237,3.18756e+06
11238,3.18707e+06
11239,3.18686e+06
11240,3.1864e+06
11241,3.18594e+06
11242,3.18534e+06
11243,3.18508e+06
11244,3.18472e+06
11245,3.1837e+06
11246,3.18303e+06
11247,3.18282e+06
11248,3.18247e+06
11249,3.18221e+06
11250,3.1818e+06
11251,3.18131e+06
11252,3.18111e+06
11253,3.18069e+06
11254,3.18068e+06
11255,3.18042e+06
11256,3.18016e+06
11257,3.17993e+06
11258,3.17967e+06
11259,3.17946e+06
11260,3.17874e+06
11261,3.17846e+06
11262,3.17798e+06
11263,3.17757e+06
11264,3.17713e+06
11265,3.17607e+06
11266,3.17586e+06
11267,3.1754e+06
11268,3.17515e+06
11269,3.17458e+06
11270,3.17438e+06
11271,3.17404e+06
11272,3.17332e+06
11273,3.17223e+06
11274,3.17173e+06
11275,3.17117e+06
11276,3.17036e+06
11277,3.1697e+06
11278,3.16923e+06
11279,3.16881e+06
11280,3.16826e+06
11281,3.16781e+06
11282,3.16759e+06
11283,3.16708e+06
11284,3.16684e+06
11285,3.16656e+06
11286,3.16571e+06
11287,3.16542e+06
11288,3.16444e+06
11289,3.16394e+06
11290,3.16373e+06
11291,3.16313e+06
11292,3.16295e+06
11293,3.16237e+06
11294,3.16189e+06
11295,3.16143e+06
11296,3.16115e+06
11297,3.16085e+06
11298,3.16054e+06
11299,3.16035e+06
11300,3.15971e+06
11301,3.15833e+06
11302,3.15782e+06
11303,3.15715e+06
11304,3.15651e+06
11305,3.15589e+06
11306,3.15516e+06
11307,3.15489e+06
11308,3.15428e+06
11309,3.15339e+06
11310,3.15269e+06
11311,3.15249e+06
11312,3.15213e+06
11313,3.15175e+06
11314,3.1514e+06
11315,3.15106e+06
11316,3.1507e+06
11317,3.14986e+06
11318,3.14976e+06
11319,3.14949e+06
11320,3.14894e+06
11321,3.14864e+06
11322,3.14805e+06
11323,3.14774e+06
11324,3.14704e+06
11325,3.1466e+06
11326,3.1464e+06
11327,3.1453e+06
11328,3.14507e+06
11329,3.14478e+06
11330,3.14431e+06
11331,3.14381e+06
11332,3.14327e+06
11333,3.14275e+06
11334,3.14236e+06
11335,3.14212e+06
11336,3.14168e+06
11337,3.14146e+06
11338,3.14115e+06
11339,3.14098e+06
11340,3.14057e+06
11341,3.14003e+06
11342,3.13909e+06
11343,3.13898e+06
11344,3.13883e+06
11345,3.13859e+06
11346,3.13765e+06
11347,3.13727e+06
11348,3.13697e+06
11349,3.13667e+06
11350,3.13594e+06
11351,3.13544e+06
11352,3.13505e+06
11353,3.13456e+06
11354,3.13409e+06
11355,3.13371e+06
11356,3.13328e+06
11357,3.13304e+06
11358,3.13268e+06
11359,3.13182e+06
11360,3.13096e+06
11361,3.13059e+06
11362,3.13023e+06
11363,3.12987e+06
11364,3.1297e+06
11365,3.12913e+06
11366,3.12878e+06
11367,3.12833e+06
11368,3.12807e+06
11369,3.12762e+06
11370,3.12734e+06
11371,3.12651e+06
11372,3.12618e+06
11373,3.12584e+06
11374,3.12526e+06
11375,3.12506e+06
11376,3.12486e+06
11377,3.12412e+06
11378,3.12363e+06
11379,3.12313e+06
11380,3.12252e+06
11381,3.1224e+06
11382,3.12197e+06
11383,3.12155e+06
11384,3.12094e+06
11385,3.12063e+06
11386,3.12031e+06
11387,3.11972e+06
11388,3.11939e+06
11389,3.1187e+06
11390,3.11801e+06
11391,3.11702e+06
11392,3.11629e+06
11393,3.11572e+06
11394,3.11512e+06
11395,3.11479e+06
11396,3.11449e+06
11397,3.11422e+06
11398,3.11382e+06
11399,3.11358e+06
11400,3.11337e+06
11401,3.11298e+06
11402,3.11227e+06
11403,3.11205e+06
11404,3.11194e+06
11405,3.1114e+06
11406,3.11124e+06
11407,3.11117e+06
11408,3.11075e+06
11409,3.11052e+06
11410,3.10993e+06
11411,3.10931e+06
11412,3.109e+06
11413,3.10846e+06
11414,3.1081e+06
11415,3.1078e+06
11416,3.1075e+06
11417,3.10702e+06
11418,3.10678e+06
11419,3.10624e+06
11420,3.1058e+06
11421,3.1053e+06
11422,3.10473e+06
11423,3.10441e+06
11424,3.10418e+06
11425,3.10335e+06
11426,3.103e+06
11427,3.10268e+06
11428,3.10203e+06
11429,3.10153e+06
11430,3.10122e+06
11431,3.10073e+06
11432,3.10049e+06
11433,3.10006e+06
11434,3.09969e+06
11435,3.09943e+06
11436,3.09873e+06
11437,3.0973e+06
11438,3.0969e+06
11439,3.09624e+06
11440,3.09587e+06
11441,3.0949e+06
11442,3.09459e+06
11443,3.09416e+06
11444,3.09381e+06
11445,3.09358e+06
11446,3.09322e+06
11447,3.09226e+06
11448,3.09206e+06
11449,3.09176e+06
11450,3.09129e+06
11451,3.09092e+06
11452,3.09054e+06
11453,3.09002e+06
11454,3.08959e+06
11455,3.08901e+06
11456,3.08841e+06
11457,3.08774e+06
11458,3.08723e+06
11459,3.08698e+06
11460,3.08645e+06
11461,3.08586e+06
11462,3.08563e+06
11463,3.08534e+06
11464,3.08499e+06
11465,3.0846e+06
11466,3.08418e+06
11467,3.08388e+06
11468,3.08341e+06
11469,3.08303e+06
11470,3.08283e+06
11471,3.08245e+06
11472,3.08197e+06
11473,3.08157e+06
11474,3.08131e+06
11475,3.08079e+06
11476,3.08017e+06
11477,3.07948e+06
11478,3.07917e+06
11479,3.07891e+06
11480,3.07863e+06
11481,3.07805e+06
11482,3.07731e+06
11483,3.07713e+06
11484,3.07684e+06
11485,3.07633e+06
11486,3.07604e+06
11487,3.07575e+06
11488,3.07526e+06
11489,3.0751e+06
11490,3.07488e+06
11491,3.07441e+06
11492,3.07417e+06
11493,3.07393e+06
11494,3.07372e+06
11495,3.07338e+06
11496,3.07266e+06
11497,3.07208e+06
11498,3.07174e+06
11499,3.07128e+06
11500,3.07116e+06
11501,3.07075e+06
11502,3.07048e+06
11503,3.07024e+06
11504,3.07007e+06
11505,3.06979e+06
11506,3.06947e+06
11507,3.06923e+06
11508,3.06876e+06
11509,3.06839e+06
11510,3.06798e+06
11511,3.06759e+06
11512,3.06718e+06
11513,3.06683e+06
11514,3.06652e+06
11515,3.06607e+06
11516,3.06579e+06
11517,3.06491e+06
11518,3.06422e+06
11519,3.064e+06
11520,3.06347e+06
11521,3.0634e+06
11522,3.0631e+06
11523,3.06251e+06
11524,3.06201e+06
11525,3.0614e+06
11526,3.06125e+06
11527,3.06089e+06
11528,3.06062e+06
11529,3.06036e+06
11530,3.05973e+06
11531,3.05951e+06
11532,3.05904e+06
11533,3.05833e+06
11534,3.05782e+06
11535,3.05779e+06
11536,3.05745e+06
11537,3.05712e+06
11538,3.05666e+06
11539,3.05616e+06
11540,3.05545e+06
11541,3.05495e+06
11542,3.0546e+06
11543,3.05423e+06
11544,3.05367e+06
11545,3.05336e+06
11546,3.05279e+06
11547,3.05253e+06
11548,3.05215e+06
11549,3.05198e+06
11550,3.0517e+06
11551,3.05146e+06
11552,3.05098e+06
11553,3.05075e+06
11554,3.05035e+06
11555,3.04996e+06
11556,3.04964e+06
11557,3.04899e+06
11558,3.0482e+06
11559,3.04762e+06
11560,3.04701e+06
11561,3.04666e+06
11562,3.04642e+06
11563,3.04604e+06
11564,3.04587e+06
11565,3.04551e+06
11566,3.04501e+06
11567,3.04476e+06
11568,3.04455e+06
11569,3.04402e+06
11570,3.0436e+06
11571,3.04321e+06
11572,3.04267e+06
11573,3.04219e+06
11574,3.04199e+06
11575,3.04172e+06
11576,3.04129e+06
11577,3.04052e+06
11578,3.04025e+06
11579,3.03991e+06
11580,3.03894e+06
11581,3.03787e+06
11582,3.03747e+06
11583,3.03705e+06
11584,3.03687e+06
11585,3.03607e+06
11586,3.03586e+06
11587,3.03572e+06
11588,3.03534e+06
11589,3.03498e+06
11590,3.03491e+06
11591,3.03441e+06
11592,3.03419e+06
11593,3.0336e+06
11594,3.03333e+06
11595,3.03265e+06
11596,3.03244e+06
11597,3.03193e+06
11598,3.03139e+06
11599,3.03069e+06
11600,3.02996e+06
11601,3.02927e+06
11602,3.029e+06
11603,3.02843e+06
11604,3.02797e+06
11605,3.02757e+06
11606,3.02675e+06
11607,3.02652e+06
11608,3.02568e+06
11609,3.0247e+06
11610,3.02444e+06
11611,3.02418e+06
11612,3.02395e+06
11613,3.02357e+06
11614,3.0234e+06
11615,3.02285e+06
11616,3.02236e+06
11617,3.022e+06
11618,3.02171e+06
11619,3.02072e+06
11620,3.02019e+06
11621,3.02012e+06
11622,3.0197e+06
11623,3.01951e+06
11624,3.01922e+06
11625,3.01888e+06
11626,3.0186e+06
11627,3.01814e+06
11628,3.0179e+06
11629,3.01776e+06
11630,3.01738e+06
11631,3.01682e+06
11632,3.01661e+06
11633,3.01543e+06
11634,3.01483e+06
11635,3.01438e+06
11636,3.01408e+06
11637,3.01363e+06
11638,3.01321e+06
11639,3.01294e+06
11640,3.01226e+06
11641,3.01188e+06
11642,3.01135e+06
11643,3.01059e+06
11644,3.01006e+06
11645,3.00982e+06
11646,3.00962e+06
11647,3.00931e+06
11648,3.00849e+06
11649,3.00808e+06
11650,3.00767e+06
11651,3.0075e+06
11652,3.00715e+06
11653,3.00681e+06
11654,3.00627e+06
11655,3.00588e+06
11656,3.00531e+06
11657,3.00511e+06
11658,3.00452e+06
11659,3.00331e+06
11660,3.00302e+06
11661,3.00198e+06
11662,3.00179e+06
11663,3.00122e+06
11664,3.00076e+06
11665,3.00066e+06
11666,3.00026e+06
11667,3.00014e+06
11668,2.99923e+06
11669,2.99893e+06
11670,2.99871e+06
11671,2.99848e+06
11672,2.99815e+06
11673,2.99793e+06
11674,2.99784e+06
11675,2.99727e+06
11676,2.99681e+06
11677,2.99651e+06
11678,2.99581e+06
11679,2.99554e+06
11680,2.9947e+06
11681,2.99418e+06
11682,2.99353e+06
11683,2.99324e+06
11684,2.99286e+06
11685,2.99247e+06
11686,2.99234e+06
11687,2.99221e+06
11688,2.99183e+06
11689,2.99149e+06
11690,2.99135e+06
11691,2.99102e+06
11692,2.99087e+06
11693,2.99056e+06
11694,2.99026e+06
11695,2.98969e+06
11696,2.98951e+06
11697,2.98903e+06
11698,2.98811e+06
11699,2.98741e+06
11700,2.98705e+06
11701,2.98685e+06
11702,2.9866e+06
11703,2.98607e+06
11704,2.98552e+06
11705,2.98472e+06
11706,2.98395e+06
11707,2.98342e+06
11708,2.98302e+06
11709,2.9824e+06
11710,2.98214e+06
11711,2.9818e+06
11712,2.9814e+06
11713,2.98097e+06
11714,2.98043e+06
11715,2.97945e+06
11716,2.97928e+06
11717,2.97896e+06
11718,2.97847e+06
11719,2.97834e+06
11720,2.9779e+06
11721,2.9777e+06
11722,2.9773e+06
11723,2.9768e+06
11724,2.97631e+06
11725,2.97578e+06
11726,2.97546e+06
11727,2.97515e+06
11728,2.97491e+06
11729,2.97435e+06
11730,2.9742e+06
11731,2.9739e+06
11732,2.97345e+06
11733,2.97311e+06
11734,2.97284e+06
11735,2.97271e+06
11736,2.97225e+06
11737,2.97194e+06
11738,2.97157e+06
11739,2.97144e+06
11740,2.97141e+06
11741,2.97125e+06
11742,2.97084e+06
11743,2.97026e+06
11744,2.96973e+06
11745,2.96918e+06
11746,2.96871e+06
11747,2.96835e+06
11748,2.96806e+06
11749,2.96774e+06
11750,2.96714e+06
11751,2.96675e+06
11752,2.96663e+06
11753,2.96623e+06
11754,2.96599e+06
11755,2.96552e+06
11756,2.96515e+06
11757,2.96486e+06
11758,2.96449e+06
11759,2.96412e+06
11760,2.96379e+06
11761,2.96318e+06
11762,2.96274e+06
11763,2.96246e+06
11764,2.96178e+06
11765,2.96106e+06
11766,2.96082e+06
11767,2.96057e+06
11768,2.96031e+06
11769,2.95985e+06
11770,2.95957e+06
11771,2.95935e+06
11772,2.95892e+06
11773,2.95797e+06
11774,2.95732e+06
11775,2.95683e+06
11776,2.95646e+06
11777,2.95622e+06
11778,2.9558e+06
11779,2.95538e+06
11780,2.95501e+06
11781,2.9548e+06
11782,2.95454e+06
11783,2.9536e+06
11784,2.95321e+06
11785,2.95295e+06
11786,2.95263e+06
11787,2.95211e+06
11788,2.95194e+06
11789,2.95102e+06
11790,2.95077e+06
11791,2.95011e+06
11792,2.94995e+06
11793,2.94971e+06
11794,2.94922e+06
11795,2.94891e+06
11796,2.94849e+06
11797,2.94831e+06
11798,2.94787e+06
11799,2.9475e+06
11800,2.94706e+06
11801,2.94634e+06
11802,2.9454e+06
11803,2.94517e+06
11804,2.94477e+06
11805,2.94404e+06
11806,2.94352e+06
11807,2.94336e+06
11808,2.94301e+06
11809,2.9427e+06
11810,2.94239e+06
11811,2.94162e+06
11812,2.94135e+06
11813,2.9411e+06
11814,2.94064e+06
11815,2.93967e+06
11816,2.9393e+06
11817,2.93896e+06
11818,2.93856e+06
11819,2.93801e+06
11820,2.93778e+06
11821,2.93766e+06
11822,2.93738e+06
11823,2.93719e+06
11824,2.93664e+06
11825,2.93638e+06
11826,2.93588e+06
11827,2.93544e+06
11828,2.9351e+06
11829,2.93439e+06
11830,2.93439e+06
11831,2.93411e+06
11832,2.93385e+06
11833,2.93344e+06
11834,2.93306e+06
11835,2.93249e+06
11836,2.93203e+06
11837,2.93138e+06
11838,2.9311e+06
11839,2.93083e+06
11840,2.93048e+06
11841,2.93018e+06
11842,2.92989e+06
11843,2.92948e+06
11844,2.92882e+06
11845,2.92832e+06
11846,2.9281e+06
11847,2.92666e+06
11848,2.92633e+06
11849,2.9261e+06
11850,2.92581e+06
11851,2.92557e+06
11852,2.92487e+06
11853,2.92458e+06
11854,2.92424e+06
11855,2.9238e+06
11856,2.92336e+06
11857,2.92299e+06
11858,2.92291e+06
11859,2.92253e+06
11860,2.92207e+06
11861,2.92126e+06
11862,2.92086e+06
11863,2.92028e+06
11864,2.92013e+06
11865,2.91916e+06
11866,2.91882e+06
11867,2.91845e+06
11868,2.91765e+06
11869,2.91664e+06
11870,2.91644e+06
11871,2.91602e+06
11872,2.91573e+06
11873,2.91558e+06
11874,2.91509e+06
11875,2.91494e+06
11876,2.91475e+06
11877,2.91459e+06
11878,2.91424e+06
11879,2.91373e+06
11880,2.91351e+06
11881,2.9132e+06
11882,2.91286e+06
11883,2.91248e+06
11884,2.91231e+06
11885,2.91186e+06
11886,2.91148e+06
11887,2.91133e+06
11888,2.91125e+06
11889,2.91082e+06
11890,2.91058e+06
11891,2.90936e+06
11892,2.90902e+06
11893,2.90838e+06
11894,2.90815e+06
11895,2.90789e+06
11896,2.90759e+06
11897,2.90729e+06
11898,2.90708e+06
11899,2.9069e+06
11900,2.90651e+06
11901,2.90604e+06
11902,2.90536e+06
11903,2.90506e+06
11904,2.90492e+06
11905,2.90459e+06
11906,2.90428e+06
11907,2.90394e+06
11908,2.90366e+06
11909,2.90336e+06
11910,2.9029e+06
11911,2.90264e+06
11912,2.90234e+06
11913,2.90184e+06
11914,2.90152e+06
11915,2.90109e+06
11916,2.90048e+06
11917,2.90007e+06
11918,2.89981e+06
11919,2.89939e+06
11920,2.89896e+06
11921,2.89869e+06
11922,2.89744e+06
11923,2.89701e+06
11924,2.89668e+06
11925,2.89644e+06
11926,2.89608e+06
11927,2.89587e+06
11928,2.89537e+06
11929,2.89524e+06
11930,2.89489e+06
11931,2.89443e+06
11932,2.89424e+06
11933,2.894e+06
11934,2.89355e+06
11935,2.8934e+06
11936,2.89292e+06
11937,2.89262e+06
11938,2.89217e+06
11939,2.89192e+06
11940,2.89166e+06
11941,2.89124e+06
11942,2.89093e+06
11943,2.89059e+06
11944,2.88965e+06
11945,2.88926e+06
11946,2.88865e+06
11947,2.8884e+06
11948,2.88791e+06
11949,2.88766e+06
11950,2.88721e+06
11951,2.88695e+06
11952,2.88675e+06
11953,2.8866e+06
11954,2.88644e+06
11955,2.88574e+06
11956,2.8855e+06
11957,2.88494e+06
11958,2.88421e+06
11959,2.88393e+06
11960,2.88367e+06
11961,2.88344e+06
11962,2.88317e+06
11963,2.8828e+06
11964,2.88255e+06
11965,2.88211e+06
11966,2.88141e+06
11967,2.88107e+06
11968,2.88078e+06
11969,2.88052e+06
11970,2.88002e+06
11971,2.87968e+06
11972,2.8796e+06
11973,2.87904e+06
11974,2.87874e+06
11975,2.87855e+06
11976,2.87824e+06
11977,2.87787e+06
11978,2.87765e+06
11979,2.87726e+06
11980,2.87689e+06
11981,2.87679e+06
11982,2.8765e+06
11983,2.87585e+06
11984,2.87547e+06
11985,2.87502e+06
11986,2.8745e+06
11987,2.8745e+06
11988,2.8737e+06
11989,2.87352e+06
11990,2.87334e+06
11991,2.87269e+06
11992,2.87214e+06
11993,2.87195e+06
11994,2.87132e+06
11995,2.87051e+06
11996,2.87018e+06
11997,2.86996e+06
11998,2.86949e+06
11999,2.86921e+06
12000,2.86852e+06
12001,2.86786e+06
12002,2.86748e+06
12003,2.86711e+06
12004,2.86674e+06
12005,2.86653e+06
12006,2.86626e+06
12007,2.86626e+06
12008,2.86579e+06
12009,2.86562e+06
12010,2.86527e+06
12011,2.86516e+06
12012,2.86492e+06
12013,2.86463e+06
12014,2.86432e+06
12015,2.86373e+06
12016,2.86351e+06
12017,2.86261e+06
12018,2.86217e+06
12019,2.86181e+06
12020,2.8617e+06
12021,2.86151e+06
12022,2.86118e+06
12023,2.86066e+06
12024,2.86048e+06
12025,2.86034e+06
12026,2.85974e+06
12027,2.85914e+06
12028,2.85878e+06
12029,2.8584e+06
12030,2.8579e+06
12031,2.85704e+06
12032,2.85676e+06
12033,2.85651e+06
12034,2.85641e+06
12035,2.85615e+06
12036,2.85596e+06
12037,2.85551e+06
12038,2.85522e+06
12039,2.8548e+06
12040,2.85459e+06
12041,2.85437e+06
12042,2.85377e+06
12043,2.85352e+06
12044,2.85326e+06
12045,2.85266e+06
12046,2.85246e+06
12047,2.85209e+06
12048,2.85166e+06
12049,2.85138e+06
12050,2.85114e+06
12051,2.85067e+06
12052,2.85046e+06
12053,2.85025e+06
12054,2.84992e+06
12055,2.84977e+06
12056,2.84946e+06
12057,2.84932e+06
12058,2.84896e+06
12059,2.84807e+06
12060,2.84772e+06
12061,2.84736e+06
12062,2.84703e+06
12063,2.84683e+06
12064,2.84635e+06
12065,2.84596e+06
12066,2.84454e+06
12067,2.84435e+06
12068,2.84424e+06
12069,2.84389e+06
12070,2.84323e+06
12071,2.84299e+06
12072,2.84253e+06
12073,2.84216e+06
12074,2.84178e+06
12075,2.84153e+06
12076,2.84088e+06
12077,2.84046e+06
12078,2.8392e+06
12079,2.83909e+06
12080,2.83855e+06
12081,2.83815e+06
12082,2.83786e+06
12083,2.83768e+06
12084,2.83704e+06
12085,2.8369e+06
12086,2.83619e+06
12087,2.83597e+06
12088,2.8354e+06
12089,2.83495e+06
12090,2.8344e+06
12091,2.83432e+06
12092,2.83398e+06
12093,2.83387e+06
12094,2.8335e+06
12095,2.83311e+06
12096,2.83277e+06
12097,2.83251e+06
12098,2.83229e+06
12099,2.832e+06
12100,2.83184e+06
12101,2.83134e+06
12102,2.8308e+06
12103,2.83057e+06
12104,2.82982e+06
12105,2.82944e+06
12106,2.8291e+06
12107,2.82842e+06
12108,2.82805e+06
12109,2.82739e+06
12110,2.82718e+06
12111,2.82669e+06
12112,2.82617e+06
12113,2.82568e+06
12114,2.82548e+06
12115,2.8252e+06
12116,2.82514e+06
12117,2.82475e+06
12118,2.82424e+06
12119,2.82401e+06
12120,2.82378e+06
12121,2.82291e+06
12122,2.8227e+06
12123,2.82255e+06
12124,2.82182e+06
12125,2.82096e+06
12126,2.82067e+06
12127,2.82039e+06
12128,2.81957e+06
12129,2.81938e+06
12130,2.81887e+06
12131,2.81842e+06
12132,2.81779e+06
12133,2.81741e+06
12134,2.81711e+06
12135,2.81679e+06
12136,2.81654e+06
12137,2.81628e+06
12138,2.81607e+06
12139,2.81583e+06
12140,2.81565e+06
12141,2.81539e+06
12142,2.81493e+06
12143,2.81432e+06
12144,2.8139e+06
12145,2.81324e+06
12146,2.81309e+06
12147,2.81277e+06
12148,2.81202e+06
12149,2.81163e+06
12150,2.8111e+06
12151,2.81091e+06
12152,2.81056e+06
12153,2.81042e+06
12154,2.8102e+06
12155,2.80983e+06
12156,2.80973e+06
12157,2.80949e+06
12158,2.80927e+06
12159,2.80886e+06
12160,2.80856e+06
12161,2.80818e+06
12162,2.80783e+06
12163,2.80727e+06
12164,2.80676e+06
12165,2.80645e+06
12166,2.80633e+06
12167,2.80573e+06
12168,2.80529e+06
12169,2.80465e+06
12170,2.80462e+06
12171,2.80439e+06
12172,2.80429e+06
12173,2.80384e+06
12174,2.80356e+06
12175,2.8034e+06
12176,2.8031e+06
12177,2.80285e+06
12178,2.80259e+06
12179,2.80202e+06
12180,2.80164e+06
12181,2.80139e+06
12182,2.8012e+06
12183,2.80099e+06
12184,2.80064e+06
12185,2.80006e+06
12186,2.79988e+06
12187,2.7997e+06
12188,2.79929e+06
12189,2.79886e+06
12190,2.79825e+06
12191,2.79807e+06
12192,2.79784e+06
12193,2.79772e+06
12194,2.79739e+06
12195,2.79707e+06
12196,2.79673e+06
12197,2.79603e+06
12198,2.7958e+06
12199,2.79571e+06
12200,2.79548e+06
12201,2.7946e+06
12202,2.79436e+06
12203,2.79416e+06
12204,2.79403e+06
12205,2.79359e+06
12206,2.79331e+06
12207,2.79318e+06
12208,2.79291e+06
12209,2.79264e+06
12210,2.79227e+06
12211,2.79211e+06
12212,2.79175e+06
12213,2.79152e+06
12214,2.79132e+06
12215,2.79113e+06
12216,2.79083e+06
12217,2.78981e+06
12218,2.78956e+06
12219,2.78921e+06
12220,2.78845e+06
12221,2.78803e+06
12222,2.78793e+06
12223,2.7871e+06
12224,2.78681e+06
12225,2.78655e+06
12226,2.78615e+06
12227,2.78615e+06
12228,2.78581e+06
12229,2.78561e+06
12230,2.78545e+06
12231,2.78531e+06
12232,2.78497e+06
12233,2.78406e+06
12234,2.78391e+06
12235,2.78271e+06
12236,2.78227e+06
12237,2.78209e+06
12238,2.78168e+06
12239,2.78107e+06
12240,2.78044e+06
12241,2.78029e+06
12242,2.78011e+06
12243,2.77969e+06
12244,2.77948e+06
12245,2.77925e+06
12246,2.77913e+06
12247,2.77861e+06
12248,2.77812e+06
12249,2.7773e+06
12250,2.77706e+06
12251,2.77687e+06
12252,2.7766e+06
12253,2.77612e+06
12254,2.77585e+06
12255,2.77529e+06
12256,2.77505e+06
12257,2.77481e+06
12258,2.77449e+06
12259,2.77388e+06
12260,2.7731e+06
12261,2.77255e+06
12262,2.77226e+06
12263,2.77179e+06
12264,2.77103e+06
12265,2.77069e+06
12266,2.7701e+06
12267,2.76994e+06
12268,2.76983e+06
12269,2.76968e+06
12270,2.76915e+06
12271,2.7687e+06
12272,2.7686e+06
12273,2.76819e+06
12274,2.76794e+06
12275,2.76768e+06
12276,2.76758e+06
12277,2.76732e+06
12278,2.76716e+06
12279,2.76713e+06
12280,2.76679e+06
12281,2.76563e+06
12282,2.76539e+06
12283,2.76501e+06
12284,2.76441e+06
12285,2.76294e+06
12286,2.76273e+06
12287,2.76256e+06
12288,2.7622e+06
12289,2.76191e+06
12290,2.76142e+06
12291,2.76093e+06
12292,2.7604e+06
12293,2.75981e+06
12294,2.75965e+06
